Nº,Date,Time,League,Season,Home,Away,Round,HT_Goals_H,HT_Goals_A,FT_Goals_H,FT_Goals_A,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over8,FT_Odd_Under8,FT_Odd_Over8_Open,FT_Odd_Under8_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4,HT_Ball_Possession_H,HT_Ball_Possession_A,HT_Goal_Attempts_H,HT_Goal_Attempts_A,HT_Attacks_H,HT_Attacks_A,HT_Dangerous_Attacks_H,HT_Dangerous_Attacks_A,HT_Shots_on_Goal_H,HT_Shots_on_Goal_A,HT_Shots_off_Goal_H,HT_Shots_off_Goal_A,HT_Blocked_Shots_H,HT_Blocked_Shots_A,HT_Total_Passes_H,HT_Total_Passes_A,HT_Completed_Passes_H,HT_Completed_Passes_A,HT_Free_Kicks_A,HT_Free_Kicks_H,HT_Goal_Kicks_H,HT_Goal_Kicks_A,HT_Corner_Kicks_H,HT_Corner_Kicks_A,HT_Offsides_H,HT_Offsides_A,HT_Goalkeeper_Saves_H,HT_Goalkeeper_Saves_A,HT_Fouls_H,HT_Fouls_A,HT_Yellow_Cards_H,HT_Yellow_Cards_A,HT_Red_Cards_H,HT_Red_Cards_A,HT_Tackles_H,HT_Tackles_A,HT_Throwin_A,HT_Throwin_H,FT_Ball_Possession_H,FT_Ball_Possession_A,FT_Goal_Attempts_H,FT_Goal_Attempts_A,FT_Attacks_H,FT_Attacks_A,FT_Dangerous_Attacks_H,FT_Dangerous_Attacks_A,FT_Shots_on_Goal_H,FT_Shots_on_Goal_A,FT_Shots_off_Goal_H,FT_Shots_off_Goal_A,FT_Blocked_Shots_H,FT_Blocked_Shots_A,FT_Total_Passes_H,FT_Total_Passes_A,FT_Completed_Passes_H,FT_Completed_Passes_A,FT_Pass_Success_%_H,FT_Pass_Success_%_A,FT_Free_Kicks_A,FT_Free_Kicks_H,FT_Goal_Kicks_H,FT_Goal_Kicks_A,FT_Corner_Kicks_H,FT_Corner_Kicks_A,FT_Offsides_H,FT_Offsides_A,FT_Goalkeeper_Saves_H,FT_Goalkeeper_Saves_A,FT_Fouls_H,FT_Fouls_A,FT_Yellow_Cards_H,FT_Yellow_Cards_A,FT_Red_Cards_A,FT_Red_Cards_H,FT_Tackles_H,FT_Tackles_A,FT_Throwin_A,FT_Throwin_H
157,2014-06-22,13:00,WORLD - WORLD CUP,2014,Belgium,Russia,-,0,0,1,0,3.2,1.91,4.33,2.88,2.1,4.0,1.62,2.2,1.44,2.63,0.0,0.0,0,0,4.0,1.22,3.25,1.33,0.0,0.0,0,0,13.0,1.04,9.00,1.07,2.25,3.4,3.5,2.1,3.3,3.5,1.3,1.33,1.67,1.3,1.35,1.75,2.0,1.73,1.83,1.83,1.08,8.0,1.07,9.00,0.0,0.0,0,0,1.44,2.63,1.33,3.25,0.0,0.0,0,0,2.35,1.57,2.10,1.70,0.0,0.0,0,0,4.5,1.18,3.75,1.25,0.0,0.0,0,0,11.0,1.05,8.00,1.08,0.0,0.0,0,0,23.0,1.01,19.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.57,2.35,1.98,1.95,1.43,2.75,2.6,1.48,1.23,4.1,4.0,1.23,1.1,7.2,6.1,1.13,0.0,0.0,7.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,15.0,41.0,6.0,6.0,12.0,34.0,9.5,9.5,19.0,41.0,21.0,21.0,34.0,67.0,101.0,81.0,101.0,201.0,41.0,41.0,67.0,151.0,501.0,53,47,5,5,0,0,0,0,2,4,3,1,0,0,0,0,0.0,0.0,8,5,0.0,0.0,2,3,2,0,4,2,6,5,0,1,0.0,0.0,0,0,7,17,53,47,11,13,0,0,0,0,7,6,4,7,0,0,0,0,0.0,0.0,0.0,0.0,21,9,0.0,0.0,5,8,7,0,6,6,14,9,2,1,0,0,0,0,21,33
158,2014-06-22,16:00,WORLD - WORLD CUP,2014,South Korea,Algeria,-,0,3,2,4,3.25,1.95,4.0,2.88,2.05,4.0,1.62,2.2,1.44,2.63,0.0,0.0,0,0,4.0,1.22,3.40,1.30,0.0,0.0,0,0,13.0,1.04,10.00,1.06,2.5,3.4,3.0,2.1,3.3,3.5,1.4,1.33,1.55,1.3,1.35,1.75,2.2,1.62,1.91,1.8,1.1,7.0,1.07,9.00,0.0,0.0,0,0,1.5,2.5,1.36,3.00,0.0,0.0,0,0,2.6,1.48,2.20,1.65,0.0,0.0,0,0,5.5,1.14,4.00,1.22,0.0,0.0,0,0,13.0,1.04,9.00,1.07,0.0,0.0,0,0,26.0,1.01,19.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.8,2.15,2.08,1.73,1.55,2.38,3.0,1.38,1.27,3.55,4.8,1.18,1.12,6.25,7.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,13.0,34.0,6.0,6.5,11.0,29.0,10.0,10.0,21.0,41.0,23.0,23.0,41.0,81.0,81.0,67.0,101.0,251.0,51.0,51.0,81.0,251.0,451.0,47,53,0,12,0,0,0,0,0,6,0,6,0,0,0,0,0.0,0.0,6,7,0.0,0.0,1,5,0,1,3,0,6,6,0,0,0.0,0.0,0,0,14,9,53,47,9,15,0,0,0,0,6,8,3,7,0,0,0,0,0.0,0.0,0.0,0.0,14,17,0.0,0.0,7,5,1,1,4,4,13,16,2,1,0,0,0,0,30,25
159,2014-06-22,19:00,WORLD - WORLD CUP,2014,USA,Portugal,-,0,1,2,2,4.75,2.3,2.3,5.5,2.25,2.2,1.36,3.0,1.36,3.0,0.0,0.0,0,0,2.75,1.4,2.75,1.4,0.0,0.0,0,0,7.0,1.1,7.0,1.1,4.75,4.2,1.75,5.5,3.5,1.67,2.1,1.25,1.2,2.25,1.3,1.17,1.8,1.91,1.8,1.91,1.04,13.0,1.05,11.00,0.0,0.0,0,0,1.25,3.75,1.25,3.75,0.0,0.0,0,0,1.8,2.0,1.85,1.95,0.0,0.0,0,0,3.0,1.36,3.0,1.36,0.0,0.0,0,0,6.0,1.13,6.0,1.13,0.0,0.0,0,0,13.0,1.04,13.0,1.04,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.35,1.3,3.8,1.25,2.5,1.5,5.75,1.14,2.0,1.93,0.0,0.0,1.5,2.5,0.0,0.0,1.3,3.35,0.0,0.0,1.16,5.25,0.0,0.0,1.1,7.2,13.0,7.5,8.0,17.0,13.0,7.5,8.0,13.0,23.0,15.0,17.0,23.0,51.0,34.0,41.0,51.0,26.0,26.0,41.0,81.0,151.0,81.0,101.0,151.0,301.0,50,50,9,8,0,0,0,0,4,4,5,4,0,0,0,0,0.0,0.0,6,8,0.0,0.0,3,2,1,1,3,4,5,7,0,0,0.0,0.0,0,0,8,10,48,52,15,20,0,0,0,0,10,9,5,11,0,0,0,0,0.0,0.0,0.0,0.0,12,18,0.0,0.0,6,4,1,4,7,8,11,14,1,0,0,0,0,0,17,14
160,2014-06-23,13:00,WORLD - WORLD CUP,2014,Australia,Spain,-,0,1,0,3,7.0,2.88,1.67,12.0,2.63,1.62,1.22,4.0,1.30,3.40,0.0,0.0,0,0,2.0,1.73,2.50,1.50,0.0,0.0,0,0,4.33,1.2,6.00,1.13,9.0,5.5,1.36,15.0,6.5,1.18,3.25,1.17,1.07,5.0,1.13,1.04,1.67,2.1,2.63,1.44,1.02,19.0,1.03,15.00,0.0,0.0,0,0,1.11,6.5,1.22,4.00,0.0,0.0,0,0,1.4,2.88,1.67,2.15,0.0,0.0,0,0,2.0,1.73,2.63,1.44,0.0,0.0,0,0,3.4,1.3,5.00,1.17,0.0,0.0,0,0,6.0,1.13,10.00,1.06,0.0,0.0,0,0,13.0,1.04,21.00,1.02,0.0,0.0,0,0,23.0,1.01,26.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,6.4,1.13,7.2,1.1,4.1,1.23,1.93,1.88,2.85,1.4,0.0,0.0,2.15,1.68,0.0,0.0,1.7,2.1,0.0,0.0,1.43,2.75,0.0,0.0,1.26,3.7,19.0,10.0,8.5,9.5,26.0,10.0,8.5,10.0,41.0,23.0,17.0,21.0,101.0,51.0,41.0,41.0,15.0,15.0,29.0,51.0,351.0,151.0,126.0,126.0,151.0,43,57,1,5,0,0,0,0,0,4,1,1,0,0,0,0,0.0,0.0,9,8,0.0,0.0,0,3,1,3,3,0,8,5,0,0,0.0,0.0,0,0,10,18,45,55,4,11,0,0,0,0,0,8,4,3,0,0,0,0,0.0,0.0,0.0,0.0,15,15,0.0,0.0,2,6,1,6,5,0,14,9,2,1,0,0,0,0,17,28
161,2014-06-23,13:00,WORLD - WORLD CUP,2014,Netherlands,Chile,-,0,0,2,0,3.25,2.1,3.25,2.88,2.25,3.6,1.4,2.75,1.4,2.75,0.0,0.0,0,0,3.0,1.36,3.0,1.36,0.0,0.0,0,0,8.0,1.08,8.0,1.08,2.75,3.6,2.6,2.2,3.4,3.2,1.53,1.29,1.45,1.38,1.33,1.7,1.62,2.2,1.73,2.0,1.05,11.0,1.05,11.0,0.0,0.0,0,0,1.25,3.75,1.29,3.50,0.0,0.0,0,0,1.8,2.0,1.95,1.85,0.0,0.0,0,0,3.0,1.36,3.40,1.30,0.0,0.0,0,0,5.5,1.14,6.50,1.11,0.0,0.0,0,0,13.0,1.04,15.00,1.03,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.05,1.88,2.3,1.6,1.7,2.1,3.2,1.32,1.38,3.0,5.0,1.17,1.2,4.4,7.2,1.1,1.12,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.5,13.0,23.0,10.0,6.5,9.5,19.0,15.0,10.0,13.0,26.0,29.0,21.0,26.0,41.0,51.0,41.0,51.0,81.0,51.0,41.0,51.0,81.0,201.0,32,68,7,3,0,0,0,0,3,0,4,3,0,0,0,0,0.0,0.0,15,8,0.0,0.0,0,1,0,1,0,3,14,7,0,1,0.0,0.0,0,0,15,8,36,64,13,7,0,0,0,0,8,1,5,6,0,0,0,0,0.0,0.0,0.0,0.0,26,16,0.0,0.0,2,7,1,2,1,6,26,14,1,1,0,0,0,0,25,19
162,2014-06-23,17:00,WORLD - WORLD CUP,2014,Cameroon,Brazil,-,1,2,1,4,15.0,3.4,1.4,15.0,2.75,1.57,1.18,4.5,1.30,3.40,0.0,0.0,0,0,1.91,1.8,2.50,1.50,0.0,0.0,0,0,3.75,1.25,6.00,1.13,26.0,10.0,1.13,13.0,6.5,1.2,6.5,1.07,1.01,4.5,1.13,1.05,2.5,1.5,2.63,1.44,1.02,21.0,1.03,15.00,0.0,0.0,0,0,1.1,7.0,1.20,4.33,0.0,0.0,0,0,1.33,3.4,1.67,2.15,0.0,0.0,0,0,1.83,1.83,2.63,1.44,0.0,0.0,0,0,3.0,1.36,5.00,1.17,0.0,0.0,0,0,5.0,1.17,10.00,1.06,0.0,0.0,0,0,10.0,1.06,21.00,1.02,0.0,0.0,0,0,19.0,1.02,26.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.9,1.1,0.0,0.0,6.1,1.13,0.0,0.0,4.0,1.23,0.0,0.0,3.0,1.38,0.0,0.0,2.2,1.65,0.0,0.0,1.77,2.02,21.0,10.0,6.5,6.0,41.0,17.0,13.0,12.0,101.0,41.0,41.0,41.0,501.0,151.0,126.0,126.0,7.5,15.0,41.0,151.0,201.0,376.0,501.0,501.0,201.0,39,61,9,9,0,0,0,0,5,9,4,0,0,0,0,0,0.0,0.0,8,6,0.0,0.0,6,4,1,0,7,4,7,6,1,0,0.0,0.0,0,0,7,8,46,54,12,19,0,0,0,0,6,18,6,1,0,0,0,0,0.0,0.0,0.0,0.0,15,22,0.0,0.0,6,7,1,3,14,5,14,19,3,0,0,0,0,0,21,21
163,2014-06-23,17:00,WORLD - WORLD CUP,2014,Croatia,Mexico,-,0,0,1,3,3.4,2.05,3.25,3.1,2.05,3.75,1.5,2.5,1.5,2.5,0.0,0.0,0,0,3.5,1.29,3.40,1.30,0.0,0.0,0,0,10.0,1.06,10.0,1.06,2.75,3.6,2.63,2.4,3.3,2.88,1.5,1.29,1.45,1.42,1.35,1.57,1.8,1.91,1.91,1.8,1.06,10.0,1.07,9.00,0.0,0.0,0,0,1.3,3.4,1.40,2.75,0.0,0.0,0,0,2.0,1.8,2.25,1.62,0.0,0.0,0,0,3.5,1.29,4.00,1.22,0.0,0.0,0,0,7.0,1.1,9.00,1.07,0.0,0.0,0,0,17.0,1.02,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.98,1.95,2.25,1.63,1.65,2.2,3.1,1.35,1.35,3.1,4.8,1.18,1.18,4.65,7.2,1.1,1.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,12.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,51.0,51.0,67.0,126.0,51.0,51.0,67.0,126.0,301.0,57,43,6,4,0,0,0,0,1,1,5,3,0,0,0,0,0.0,0.0,6,6,0.0,0.0,4,4,0,0,1,1,6,6,1,1,0.0,0.0,0,0,7,13,55,45,10,12,0,0,0,0,5,7,5,5,0,0,0,0,0.0,0.0,0.0,0.0,19,13,0.0,0.0,7,9,1,1,4,4,18,12,1,2,0,1,0,0,18,21
164,2014-06-24,13:00,WORLD - WORLD CUP,2014,Costa Rica,England,-,0,0,0,0,5.0,2.25,2.25,8.0,2.4,1.83,1.36,3.0,1.36,3.0,0.0,0.0,0,0,2.75,1.4,2.63,1.44,0.0,0.0,0,0,7.0,1.1,7.0,1.1,4.75,4.1,1.75,8.0,4.5,1.4,2.1,1.25,1.2,3.0,1.2,1.09,1.8,1.91,2.0,1.73,1.04,13.0,1.04,13.0,0.0,0.0,0,0,1.25,3.75,1.25,3.75,0.0,0.0,0,0,1.8,2.0,1.8,2.0,0.0,0.0,0,0,3.25,1.33,3.00,1.36,0.0,0.0,0,0,6.0,1.13,6.0,1.13,0.0,0.0,0,0,13.0,1.04,13.0,1.04,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.2,1.32,3.7,1.26,2.5,1.5,5.75,1.14,1.95,1.98,0.0,0.0,1.48,2.6,0.0,0.0,1.27,3.55,0.0,0.0,1.15,5.5,0.0,0.0,1.1,7.2,13.0,7.0,8.0,13.0,12.0,7.5,8.0,13.0,23.0,15.0,17.0,26.0,51.0,34.0,41.0,51.0,26.0,29.0,41.0,101.0,151.0,81.0,101.0,151.0,301.0,51,49,3,4,0,0,0,0,2,0,1,4,0,0,0,0,0.0,0.0,10,8,0.0,0.0,2,3,3,1,0,2,7,7,0,0,0.0,0.0,0,0,11,16,47,53,4,8,0,0,0,0,3,3,1,5,0,0,0,0,0.0,0.0,0.0,0.0,21,17,0.0,0.0,3,7,3,1,3,3,17,17,1,2,0,0,0,0,20,25
165,2014-06-24,13:00,WORLD - WORLD CUP,2014,Italy,Uruguay,-,0,0,0,1,3.2,2.1,3.25,3.2,2.1,3.4,1.44,2.63,1.44,2.63,0.0,0.0,0,0,3.0,1.36,3.0,1.36,0.0,0.0,0,0,9.0,1.07,9.0,1.07,2.6,3.6,2.75,2.5,3.3,2.75,1.45,1.29,1.53,1.45,1.35,1.55,1.73,2.0,1.8,1.91,1.05,11.0,1.06,10.00,0.0,0.0,0,0,1.29,3.5,1.33,3.25,0.0,0.0,0,0,2.0,1.8,2.05,1.75,0.0,0.0,0,0,3.4,1.3,3.50,1.29,0.0,0.0,0,0,6.5,1.11,8.00,1.08,0.0,0.0,0,0,15.0,1.03,17.00,1.02,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.95,1.98,2.2,1.65,1.63,2.25,3.1,1.35,1.35,3.1,4.65,1.18,1.18,4.8,7.2,1.1,1.1,7.2,11.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.5,13.0,26.0,8.5,6.5,10.0,21.0,13.0,9.5,13.0,29.0,26.0,21.0,29.0,51.0,51.0,41.0,51.0,101.0,51.0,41.0,51.0,101.0,251.0,58,42,5,6,0,0,0,0,3,5,2,1,0,0,0,0,0.0,0.0,14,12,0.0,0.0,1,1,1,1,5,3,13,11,1,0,0.0,0.0,0,0,9,14,55,45,9,14,0,0,0,0,5,9,4,5,0,0,0,0,0.0,0.0,0.0,0.0,22,20,0.0,0.0,3,3,3,1,8,5,19,20,2,2,0,1,0,0,23,23
166,2014-06-24,17:00,WORLD - WORLD CUP,2014,Greece,Ivory Coast,-,1,0,2,1,4.5,2.1,2.6,3.6,2.0,3.2,1.44,2.63,1.50,2.50,0.0,0.0,0,0,3.25,1.33,3.50,1.29,0.0,0.0,0,0,9.0,1.07,10.00,1.06,4.1,3.7,1.95,3.0,3.25,2.38,1.85,1.29,1.25,1.6,1.36,1.4,1.83,1.83,1.91,1.8,1.06,10.0,1.08,8.00,0.0,0.0,0,0,1.3,3.4,1.40,2.75,0.0,0.0,0,0,2.0,1.8,2.30,1.60,0.0,0.0,0,0,3.5,1.29,4.33,1.20,0.0,0.0,0,0,7.0,1.1,10.00,1.06,0.0,0.0,0,0,15.0,1.03,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.75,1.43,3.2,1.32,2.2,1.65,4.8,1.18,1.68,2.15,7.2,1.1,1.35,3.1,0.0,0.0,1.2,4.4,0.0,0.0,1.1,7.2,0.0,0.0,0.0,0.0,10.0,7.0,8.5,17.0,11.0,6.5,8.5,15.0,21.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,34.0,34.0,51.0,101.0,101.0,81.0,101.0,151.0,351.0,47,53,3,3,0,0,0,0,2,3,1,0,0,0,0,0,0.0,0.0,8,9,0.0,0.0,0,2,1,0,3,1,7,9,0,1,0.0,0.0,0,0,13,9,46,54,13,13,0,0,0,0,5,9,8,4,0,0,0,0,0.0,0.0,0.0,0.0,11,22,0.0,0.0,4,7,1,1,8,3,13,23,0,3,0,0,0,0,23,13
167,2014-06-24,17:00,WORLD - WORLD CUP,2014,Japan,Colombia,-,1,1,1,4,4.33,2.3,2.5,4.75,2.05,2.6,1.33,3.25,1.50,2.50,0.0,0.0,0,0,2.63,1.44,3.40,1.30,0.0,0.0,0,0,7.0,1.1,10.00,1.06,3.5,3.8,2.1,4.33,3.5,1.83,1.75,1.29,1.3,2.0,1.3,1.22,1.62,2.2,2.0,1.73,1.04,13.0,1.08,8.00,0.0,0.0,0,0,1.22,4.0,1.40,2.75,0.0,0.0,0,0,1.7,2.1,2.25,1.62,0.0,0.0,0,0,2.75,1.4,4.33,1.20,0.0,0.0,0,0,5.5,1.14,10.00,1.06,0.0,0.0,0,0,11.0,1.05,21.00,1.02,0.0,0.0,0,0,23.0,1.01,26.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.42,1.52,2.85,1.4,2.1,1.83,4.0,1.23,1.57,2.35,6.4,1.12,1.32,3.2,0.0,0.0,1.19,4.5,0.0,0.0,1.1,7.2,0.0,0.0,0.0,0.0,13.0,9.0,11.0,19.0,11.0,7.0,8.5,15.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,41.0,34.0,41.0,81.0,67.0,51.0,51.0,101.0,201.0,57,43,13,3,0,0,0,0,8,1,5,2,0,0,0,0,0.0,0.0,2,11,0.0,0.0,6,0,0,0,0,7,3,11,1,0,0.0,0.0,0,0,8,11,56,44,23,13,0,0,0,0,13,9,10,4,0,0,0,0,0.0,0.0,0.0,0.0,9,21,0.0,0.0,9,2,0,2,5,12,10,19,1,1,0,0,0,0,16,21
168,2014-06-25,13:00,WORLD - WORLD CUP,2014,Bosnia & Herzegovina,Iran,-,1,0,3,1,2.63,2.05,4.33,2.1,2.2,6.5,1.5,2.5,1.40,2.75,0.0,0.0,0,0,3.4,1.3,3.00,1.36,0.0,0.0,0,0,10.0,1.06,9.00,1.07,2.2,3.6,3.4,1.57,3.8,6.0,1.33,1.29,1.7,1.14,1.29,2.4,1.91,1.8,2.1,1.67,1.07,9.0,1.06,10.00,0.0,0.0,0,0,1.36,3.0,1.33,3.25,0.0,0.0,0,0,2.1,1.7,2.20,1.65,0.0,0.0,0,0,4.0,1.22,3.50,1.29,0.0,0.0,0,0,9.0,1.07,8.00,1.08,0.0,0.0,0,0,19.0,1.02,17.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.57,2.35,1.88,2.05,1.43,2.75,2.42,1.52,1.23,4.0,3.7,1.26,1.1,7.2,5.75,1.14,0.0,0.0,7.2,1.1,0.0,0.0,7.2,1.1,0.0,0.0,9.0,8.5,15.0,41.0,6.5,6.5,12.0,29.0,9.5,9.0,17.0,41.0,19.0,19.0,34.0,51.0,81.0,67.0,81.0,151.0,41.0,41.0,67.0,126.0,451.0,66,34,6,2,0,0,0,0,4,1,2,1,0,0,0,0,0.0,0.0,12,11,0.0,0.0,3,1,0,3,1,3,12,8,0,0,0.0,0.0,0,0,9,11,62,38,13,7,0,0,0,0,9,5,4,2,0,0,0,0,0.0,0.0,0.0,0.0,21,25,0.0,0.0,6,5,1,8,4,6,20,17,1,1,0,0,0,0,26,14
169,2014-06-25,13:00,WORLD - WORLD CUP,2014,Nigeria,Argentina,-,1,2,2,3,8.0,2.5,1.8,9.0,2.5,1.73,1.3,3.4,1.33,3.25,0.0,0.0,0,0,2.5,1.5,2.5,1.5,0.0,0.0,0,0,6.0,1.13,6.0,1.13,10.0,4.33,1.44,9.0,5.0,1.33,2.8,1.22,1.07,3.4,1.18,1.07,1.83,1.83,2.1,1.67,1.04,13.0,1.04,13.0,0.0,0.0,0,0,1.2,4.33,1.22,4.00,0.0,0.0,0,0,1.7,2.1,1.7,2.1,0.0,0.0,0,0,2.63,1.44,2.75,1.40,0.0,0.0,0,0,5.0,1.17,5.0,1.17,0.0,0.0,0,0,10.0,1.06,11.00,1.05,0.0,0.0,0,0,21.0,1.02,21.0,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,7.2,1.1,7.2,1.1,4.0,1.23,0.0,0.0,2.67,1.45,0.0,0.0,2.08,1.85,0.0,0.0,1.6,2.3,0.0,0.0,1.35,3.1,0.0,0.0,1.21,4.25,13.0,7.0,7.0,9.0,23.0,8.0,8.5,11.0,41.0,26.0,17.0,26.0,126.0,67.0,67.0,51.0,15.0,21.0,41.0,101.0,501.0,251.0,251.0,301.0,351.0,37,63,3,10,0,0,0,0,2,7,1,3,0,0,0,0,0.0,0.0,9,3,0.0,0.0,0,6,0,0,5,1,9,3,0,0,0.0,0.0,0,0,9,9,43,57,12,18,0,0,0,0,7,13,5,5,0,0,0,0,0.0,0.0,0.0,0.0,18,7,0.0,0.0,4,12,1,1,10,5,17,6,2,0,0,0,0,0,16,18
