Nº,Date,Time,League,Season,Home,Away,Round,HT_Goals_H,HT_Goals_A,FT_Goals_H,FT_Goals_A,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over8,FT_Odd_Under8,FT_Odd_Over8_Open,FT_Odd_Under8_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4,HT_Ball_Possession_H,HT_Ball_Possession_A,HT_Goal_Attempts_H,HT_Goal_Attempts_A,HT_Attacks_H,HT_Attacks_A,HT_Dangerous_Attacks_H,HT_Dangerous_Attacks_A,HT_Shots_on_Goal_H,HT_Shots_on_Goal_A,HT_Shots_off_Goal_H,HT_Shots_off_Goal_A,HT_Blocked_Shots_H,HT_Blocked_Shots_A,HT_Total_Passes_H,HT_Total_Passes_A,HT_Completed_Passes_H,HT_Completed_Passes_A,HT_Free_Kicks_A,HT_Free_Kicks_H,HT_Goal_Kicks_H,HT_Goal_Kicks_A,HT_Corner_Kicks_H,HT_Corner_Kicks_A,HT_Offsides_H,HT_Offsides_A,HT_Goalkeeper_Saves_H,HT_Goalkeeper_Saves_A,HT_Fouls_H,HT_Fouls_A,HT_Yellow_Cards_H,HT_Yellow_Cards_A,HT_Red_Cards_H,HT_Red_Cards_A,HT_Tackles_H,HT_Tackles_A,HT_Throwin_A,HT_Throwin_H,FT_Ball_Possession_H,FT_Ball_Possession_A,FT_Goal_Attempts_H,FT_Goal_Attempts_A,FT_Attacks_H,FT_Attacks_A,FT_Dangerous_Attacks_H,FT_Dangerous_Attacks_A,FT_Shots_on_Goal_H,FT_Shots_on_Goal_A,FT_Shots_off_Goal_H,FT_Shots_off_Goal_A,FT_Blocked_Shots_H,FT_Blocked_Shots_A,FT_Total_Passes_H,FT_Total_Passes_A,FT_Completed_Passes_H,FT_Completed_Passes_A,FT_Pass_Success_%_H,FT_Pass_Success_%_A,FT_Free_Kicks_A,FT_Free_Kicks_H,FT_Goal_Kicks_H,FT_Goal_Kicks_A,FT_Corner_Kicks_H,FT_Corner_Kicks_A,FT_Offsides_H,FT_Offsides_A,FT_Goalkeeper_Saves_H,FT_Goalkeeper_Saves_A,FT_Fouls_H,FT_Fouls_A,FT_Yellow_Cards_H,FT_Yellow_Cards_A,FT_Red_Cards_A,FT_Red_Cards_H,FT_Tackles_H,FT_Tackles_A,FT_Throwin_A,FT_Throwin_H
2164,2015-11-17,13:30,AFRICA - WORLD CUP,2018,Egypt,Chad,QUALIFICATION ,4,0,4,0,1.4,3.1,17.0,1.5,2.75,17.0,1.25,3.75,1.25,3.75,0.0,0.0,0,0,2.2,1.62,2.2,1.62,0.0,0.0,0,0,5.0,1.17,5.0,1.17,1.11,9.0,17.0,1.17,6.5,12.0,1.03,1.07,7.0,1.05,1.11,5.0,3.25,1.33,3.25,1.33,1.03,15.0,1.04,13.00,0.0,0.0,0,0,1.14,5.5,1.14,5.5,1.22,4.3,1.28,3.70,1.48,2.6,1.70,2.10,1.76,2.06,2.00,1.81,2.2,1.62,2.2,1.62,3.1,1.37,3.80,1.26,3.75,1.25,3.75,1.25,6.2,1.12,6.10,1.12,7.0,1.1,7.0,1.1,0.0,0.0,0,0,15.0,1.03,15.0,1.03,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.03,15.0,0.0,0.0,0.0,0.0,1.13,6.0,0.0,0.0,1.24,3.9,0.0,0.0,1.4,2.85,0.0,0.0,1.7,2.1,0.0,0.0,2.15,1.68,0.0,0.0,15.0,29.0,101.0,301.0,8.5,19.0,41.0,201.0,5.0,17.0,51.0,151.0,5.5,13.0,51.0,251.0,0.0,0.0,0.0,0.0,7.0,19.0,67.0,251.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,2015-11-17,14:00,AFRICA - WORLD CUP,2018,Ivory Coast,Liberia,QUALIFICATION ,2,0,3,0,1.44,2.88,19.0,1.5,2.63,26.0,1.3,3.4,1.33,3.25,0.0,0.0,0,0,2.5,1.5,2.5,1.5,0.0,0.0,0,0,6.0,1.13,6.50,1.11,1.17,6.0,23.0,1.14,6.5,17.0,1.01,1.14,5.5,1.02,1.11,5.5,3.0,1.36,3.0,1.36,1.05,11.0,1.05,12.00,1.11,6.5,1.11,6.5,1.22,4.0,1.25,3.75,1.37,3.1,1.66,2.23,1.73,2.08,2.00,1.80,2.3,1.61,3.30,1.34,2.75,1.4,3.00,1.36,4.5,1.2,7.10,1.10,5.0,1.17,5.50,1.14,0.0,0.0,0,0,11.0,1.05,11.0,1.05,0.0,0.0,0,0,21.0,1.02,23.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.02,19.0,1.1,6.9,0.0,0.0,1.19,4.5,0.0,0.0,1.4,2.85,0.0,0.0,1.73,2.08,0.0,0.0,2.2,1.65,0.0,0.0,2.85,1.4,0.0,0.0,11.0,41.0,101.0,301.0,5.5,13.0,51.0,301.0,5.0,10.0,41.0,251.0,6.0,13.0,41.0,201.0,251.0,251.0,251.0,251.0,9.0,21.0,67.0,301.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,2015-11-17,14:00,AFRICA - WORLD CUP,2018,South Africa,Angola,QUALIFICATION ,0,0,1,0,2.2,2.1,6.5,2.3,2.05,6.5,1.5,2.5,1.53,2.38,0.0,0.0,0,0,3.4,1.3,3.50,1.29,0.0,0.0,0,0,10.0,1.06,11.00,1.05,1.53,3.8,6.5,1.62,3.4,5.5,1.13,1.29,2.6,1.14,1.3,2.2,2.25,1.57,2.25,1.57,1.08,8.0,1.10,7.50,1.13,6.1,1.16,5.30,1.4,2.75,1.44,2.63,1.72,2.12,1.87,1.93,2.3,1.6,2.38,1.55,3.5,1.3,3.90,1.25,4.33,1.2,4.50,1.18,7.7,1.08,7.90,1.08,10.0,1.06,11.00,1.05,0.0,0.0,0,0,21.0,1.02,23.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.22,4.15,1.4,2.85,1.18,4.65,1.77,2.02,1.11,6.6,2.38,1.55,0.0,0.0,3.35,1.3,0.0,0.0,5.5,1.15,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,29.0,81.0,5.0,7.5,19.0,51.0,6.0,9.0,23.0,51.0,11.0,15.0,41.0,101.0,351.0,201.0,251.0,351.0,23.0,34.0,67.0,201.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,2015-11-17,14:00,AFRICA - WORLD CUP,2018,Tunisia,Mauritania,QUALIFICATION ,0,0,2,1,1.73,2.4,12.0,1.67,2.38,15.0,1.4,2.75,1.4,2.75,0.0,0.0,0,0,3.0,1.36,2.75,1.40,0.0,0.0,0,0,8.0,1.08,8.0,1.08,1.29,5.0,11.0,1.25,5.0,11.0,1.06,1.18,3.75,1.05,1.17,3.75,2.63,1.44,2.63,1.44,1.07,9.5,1.06,10.00,0.0,0.0,0,0,1.33,3.25,1.30,3.40,1.49,2.65,1.52,2.55,2.0,1.8,2.05,1.75,2.7,1.47,2.80,1.44,3.5,1.29,3.40,1.30,5.6,1.15,5.90,1.13,7.0,1.1,6.50,1.11,0.0,0.0,0,0,17.0,1.02,15.00,1.03,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.07,8.3,1.17,5.0,0.0,0.0,1.32,3.2,0.0,0.0,1.7,2.1,0.0,0.0,2.25,1.63,0.0,0.0,3.1,1.35,0.0,0.0,4.4,1.2,0.0,0.0,9.5,21.0,51.0,201.0,5.0,10.0,34.0,101.0,5.0,9.0,34.0,101.0,7.0,13.0,41.0,151.0,251.0,301.0,301.0,301.0,13.0,23.0,51.0,251.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,2015-11-17,15:00,AFRICA - WORLD CUP,2018,Burkina Faso,Benin,QUALIFICATION ,1,0,2,0,2.05,2.25,6.5,2.4,2.05,5.5,1.4,2.75,1.50,2.50,0.0,0.0,0,0,3.0,1.36,3.50,1.29,0.0,0.0,0,0,9.0,1.07,10.00,1.06,1.5,3.75,7.5,1.73,3.3,4.75,1.1,1.29,2.63,1.18,1.33,2.0,2.1,1.67,2.5,1.5,1.08,8.5,1.10,7.00,1.11,6.5,1.15,5.40,1.33,3.25,1.44,2.63,1.66,2.23,1.86,1.94,2.08,1.73,2.35,1.57,3.3,1.34,3.90,1.26,3.75,1.25,4.50,1.18,7.1,1.1,7.1,1.1,8.0,1.08,11.00,1.05,0.0,0.0,0,0,17.0,1.02,23.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.18,4.8,1.35,3.1,1.14,5.75,1.68,2.15,0.0,0.0,2.3,1.6,0.0,0.0,3.2,1.32,0.0,0.0,4.8,1.18,0.0,0.0,6.9,1.1,0.0,0.0,8.5,15.0,34.0,81.0,5.5,7.0,21.0,51.0,6.5,8.0,21.0,51.0,10.0,13.0,34.0,81.0,351.0,201.0,251.0,351.0,21.0,29.0,51.0,151.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,2015-11-17,15:15,AFRICA - WORLD CUP,2018,Algeria,Tanzania,QUALIFICATION ,3,0,7,0,1.44,2.88,17.0,1.5,2.75,19.0,1.29,3.5,1.30,3.40,0.0,0.0,0,0,2.38,1.53,2.50,1.50,0.0,0.0,0,0,5.5,1.14,6.00,1.13,1.14,7.0,23.0,1.14,6.5,17.0,1.01,1.11,6.0,1.02,1.11,5.5,3.0,1.36,3.25,1.33,1.05,12.0,1.05,11.00,0.0,0.0,0,0,1.22,4.0,1.22,4.0,1.28,3.7,1.33,3.30,1.7,2.1,1.7,2.1,2.0,1.81,2.16,1.69,2.63,1.44,2.63,1.44,3.8,1.26,4.10,1.23,5.0,1.17,5.0,1.17,0.0,0.0,0,0,11.0,1.05,11.0,1.05,0.0,0.0,0,0,21.0,1.02,21.0,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.01,21.0,0.0,0.0,0.0,0.0,1.16,5.25,0.0,0.0,1.38,3.0,0.0,0.0,1.68,2.15,0.0,0.0,2.15,1.68,0.0,0.0,2.75,1.43,0.0,0.0,12.0,41.0,126.0,301.0,5.5,15.0,51.0,301.0,5.0,10.0,41.0,251.0,5.5,13.0,41.0,201.0,251.0,251.0,251.0,251.0,8.5,21.0,67.0,301.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,2015-11-17,16:00,AFRICA - WORLD CUP,2018,Cape Verde,Kenya,QUALIFICATION ,1,0,2,0,1.67,2.4,12.0,2.1,2.0,9.0,1.4,2.75,1.50,2.50,0.0,0.0,0,0,2.75,1.4,3.50,1.29,0.0,0.0,0,0,8.0,1.08,10.00,1.06,1.25,5.0,15.0,1.5,3.4,7.5,1.04,1.18,4.0,1.1,1.3,2.5,2.63,1.44,2.5,1.5,1.07,9.0,1.11,6.50,1.1,7.1,1.17,5.10,1.3,3.4,1.44,2.63,1.49,2.65,1.93,1.87,1.95,1.85,2.60,1.48,2.7,1.47,4.20,1.23,3.4,1.3,4.33,1.20,5.6,1.15,6.90,1.10,6.5,1.11,10.00,1.06,0.0,0.0,0,0,15.0,1.03,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.13,6.1,1.15,5.5,1.1,6.9,1.3,3.35,0.0,0.0,1.63,2.25,0.0,0.0,2.1,1.7,0.0,0.0,2.85,1.4,0.0,0.0,4.0,1.23,0.0,0.0,9.0,26.0,67.0,301.0,5.0,10.0,41.0,151.0,5.0,9.5,34.0,126.0,7.0,13.0,41.0,151.0,301.0,351.0,351.0,301.0,12.0,23.0,51.0,251.0,301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,2015-11-17,16:00,AFRICA - WORLD CUP,2018,Mali,Botswana,QUALIFICATION ,2,0,2,0,1.73,2.5,9.0,2.0,2.2,8.5,1.36,3.0,1.36,3.0,0.0,0.0,0,0,2.75,1.4,2.75,1.4,0.0,0.0,0,0,7.0,1.1,8.00,1.08,1.33,5.0,9.0,1.44,3.75,7.5,1.06,1.18,3.75,1.1,1.25,2.63,2.25,1.57,2.63,1.44,1.05,11.0,1.07,9.00,1.11,6.5,1.11,6.5,1.29,3.5,1.29,3.5,1.46,2.75,1.66,2.23,1.85,1.95,2.20,1.65,2.6,1.5,3.30,1.34,3.25,1.33,3.25,1.33,5.3,1.16,7.10,1.10,6.5,1.11,6.5,1.11,0.0,0.0,0,0,13.0,1.04,15.00,1.03,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.06,9.4,1.2,4.4,0.0,0.0,1.38,3.0,0.0,0.0,1.75,2.05,0.0,0.0,2.35,1.57,0.0,0.0,3.2,1.32,0.0,0.0,4.5,1.19,0.0,0.0,11.0,17.0,41.0,126.0,6.0,9.5,26.0,81.0,5.5,9.0,26.0,67.0,7.5,12.0,34.0,101.0,251.0,351.0,351.0,301.0,15.0,21.0,51.0,151.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,2015-11-17,16:00,AFRICA - WORLD CUP,2018,Senegal,Madagascar,QUALIFICATION ,1,0,3,0,1.5,2.88,17.0,1.53,2.5,29.0,1.3,3.4,1.33,3.25,0.0,0.0,0,0,2.5,1.5,2.5,1.5,0.0,0.0,0,0,6.0,1.13,6.50,1.11,1.18,6.0,19.0,1.14,6.0,19.0,1.02,1.14,5.0,1.02,1.13,5.5,2.63,1.44,2.63,1.44,1.05,12.0,1.05,11.00,1.11,6.8,1.11,6.8,1.22,4.0,1.22,4.0,1.33,3.3,1.62,2.30,1.7,2.1,2.05,1.75,2.16,1.69,3.20,1.36,2.63,1.44,2.75,1.40,4.1,1.23,6.80,1.10,5.0,1.17,5.50,1.14,0.0,0.0,0,0,11.0,1.05,11.0,1.05,0.0,0.0,0,0,21.0,1.02,23.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.03,15.0,1.12,6.4,0.0,0.0,1.2,4.4,0.0,0.0,1.48,2.6,0.0,0.0,1.88,1.93,0.0,0.0,2.38,1.55,0.0,0.0,3.2,1.32,0.0,0.0,12.0,34.0,81.0,351.0,5.5,12.0,41.0,151.0,5.5,9.0,34.0,151.0,6.5,13.0,41.0,126.0,251.0,251.0,301.0,301.0,10.0,19.0,51.0,201.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,2015-11-17,16:30,NORTH & CENTRAL AMERICA - WORLD CUP,2018,Saint Vincent and the Grenadines,Guatemala,QUALIFICATION ,0,2,0,4,7.5,2.3,1.95,6.0,2.6,1.91,1.36,3.0,1.25,3.75,0.0,0.0,0,0,2.75,1.4,2.20,1.62,0.0,0.0,0,0,8.0,1.08,5.00,1.17,7.5,4.2,1.44,7.0,4.0,1.5,3.0,1.22,1.08,2.63,1.25,1.11,2.0,1.73,1.62,2.2,1.06,10.0,1.02,17.00,1.07,8.4,1.02,14.00,1.29,3.5,1.14,5.50,1.4,3.0,1.14,5.80,1.95,1.85,1.50,2.50,2.57,1.52,1.65,2.27,3.25,1.33,2.20,1.62,5.4,1.13,2.90,1.38,6.5,1.11,3.75,1.25,5.2,1.11,5.50,1.10,15.0,1.03,7.00,1.10,0.0,0.0,0,0,23.0,1.01,15.00,1.03,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.25,1.12,6.9,1.1,3.7,1.26,0.0,0.0,2.5,1.5,0.0,0.0,1.8,2.05,0.0,0.0,1.43,2.75,0.0,0.0,1.24,3.9,0.0,0.0,1.14,5.75,10.0,6.0,6.0,9.0,19.0,8.0,8.0,13.0,41.0,26.0,21.0,29.0,101.0,67.0,67.0,81.0,17.0,23.0,51.0,126.0,501.0,251.0,251.0,401.0,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,2015-11-17,17:30,SOUTH AMERICA - WORLD CUP,2018,Colombia,Argentina,QUALIFICATION ,0,1,0,1,3.25,1.91,4.0,3.4,2.0,3.4,1.57,2.25,1.57,2.25,0.0,0.0,0,0,3.75,1.25,3.75,1.25,0.0,0.0,0,0,13.0,1.04,13.0,1.04,2.4,3.0,3.2,2.7,3.0,2.8,1.36,1.4,1.57,1.44,1.4,1.48,2.1,1.67,2.1,1.67,1.11,6.5,1.11,6.5,1.12,5.7,1.14,5.80,1.5,2.5,1.5,2.5,1.87,1.95,1.79,2.02,2.7,1.44,2.60,1.48,4.3,1.23,3.80,1.27,5.5,1.14,5.5,1.14,9.5,1.04,8.40,1.07,13.0,1.04,13.0,1.04,17.0,1.01,17.0,1.01,21.0,1.01,17.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.65,2.2,2.02,1.83,1.48,2.6,2.85,1.4,1.23,4.0,4.5,1.19,1.1,6.9,6.9,1.1,1.05,8.5,13.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,13.0,34.0,6.0,6.0,12.0,34.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,81.0,81.0,81.0,126.0,251.0,51.0,51.0,81.0,251.0,701.0,40,60,3,3,0,0,0,0,0,1,3,2,0,0,0,0,0.0,0.0,14,11,0.0,0.0,3,1,0,0,0,0,0,0,2,0,0.0,0.0,0,0,8,8,46,54,12,5,0,0,0,0,2,2,10,3,0,0,0,0,0.0,0.0,0.0,0.0,20,21,0.0,0.0,5,1,0,0,1,2,0,0,4,3,0,0,0,0,12,30
2175,2015-11-17,18:00,NORTH & CENTRAL AMERICA - WORLD CUP,2018,Honduras,Mexico,QUALIFICATION ,0,0,0,2,5.5,2.0,2.6,5.5,2.25,2.2,1.53,2.38,1.36,3.00,0.0,0.0,0,0,3.75,1.25,2.75,1.40,0.0,0.0,0,0,11.0,1.05,8.00,1.08,4.5,3.3,1.85,5.5,3.8,1.62,1.95,1.34,1.2,2.3,1.29,1.17,2.25,1.57,1.83,1.83,1.11,6.5,1.05,11.00,1.12,5.7,1.04,9.20,1.5,2.5,1.29,3.50,1.86,1.96,1.40,3.00,2.6,1.48,1.90,1.90,4.3,1.23,2.57,1.52,5.0,1.17,3.25,1.33,9.5,1.04,5.40,1.13,13.0,1.04,6.50,1.11,0.0,0.0,0,0,21.0,1.02,15.00,1.03,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.85,1.4,3.35,1.3,2.2,1.65,5.5,1.15,1.63,2.25,0.0,0.0,1.32,3.2,0.0,0.0,1.17,5.0,0.0,0.0,1.12,6.4,0.0,0.0,0.0,0.0,6.5,5.0,7.0,15.0,9.0,6.5,9.0,19.0,21.0,17.0,21.0,41.0,51.0,41.0,51.0,101.0,34.0,41.0,81.0,251.0,201.0,151.0,201.0,401.0,501.0,43,57,2,5,0,0,0,0,1,1,1,4,0,0,0,0,0.0,0.0,17,9,0.0,0.0,2,1,0,0,1,1,0,0,1,0,0.0,0.0,0,0,11,11,48,52,8,10,0,0,0,0,4,4,4,6,0,0,0,0,0.0,0.0,0.0,0.0,26,23,0.0,0.0,4,1,0,0,2,4,0,0,2,2,0,0,0,0,18,22
